title,id,abstract,categories,doi,created,updated,authors,affiliation,url
gradient and transport estimates for heat flow on nonconvex domains,2502.01915,"for the neumann heat flow on nonconvex riemannian domains $d\subset m$, we provide sharp gradient estimates and transport estimates with a novel $\sqrt t$-dependence, for instance, $$\text{lip}( p^d_tf)\le e^{2s \, \sqrt{t/\pi}+\mathcal{o}(t)}\cdot \text{lip} (f),$$ and we provide an equivalent characterization of the lower bound $s$ on the second fundamental form of the boundary in terms of these quantitative estimates.",math.ap math.dg math.fa math.pr,,2025-02-03,,['karl-theodor sturm'],[],https://arxiv.org/abs/2502.01915
blowup algebras of $n$--dimensional ferrers diagrams,2502.01917,"we demonstrate that the direct sum of ideals satisfying the strong $\ell$-exchange property is of fiber type. furthermore, we provide gr\""obner bases of the presentation ideals of multi-rees algebras and the corresponding special fibers, when they are associated with an $n$-dimensional ferrers diagram that is standardizable. in particular, we show that these blowup algebras are   koszul cohen--macaulay normal domains and classify their singularities.",math.ac math.co,,2025-02-03,,"['kuei-nuan lin', 'yi-huang shen']",[],https://arxiv.org/abs/2502.01917
poisson hierarchical indian buffet processes for within and across group   sharing of latent features-with indications for microbiome species sampling   models,2502.01919,"in this work, we present a comprehensive bayesian posterior analysis of what we term poisson hierarchical indian buffet processes, designed for complex random sparse count species sampling models that allow for the sharing of information across and within groups. this analysis covers a potentially infinite number of species and unknown parameters, which, within a bayesian machine learning context, we are able to learn from as more information is sampled. to achieve our refined results, we employ a range of methodologies drawn from bayesian latent feature models, random occupancy models, and excursion theory. despite this complexity, our goal is to make our findings accessible to practitioners, including those who may not be familiar with these areas. to facilitate understanding, we adopt a pseudo-expository style that emphasizes clarity and practical utility. we aim to express our findings in a language that resonates with experts in microbiome and ecological studies, addressing gaps in modeling capabilities while acknowledging that we are not experts ourselves in these fields. this approach encourages the use of our models as basic components of more sophisticated frameworks employed by domain experts, embodying the spirit of the seminal work on the dirichlet process. ultimately, our refined posterior analysis not only yields tractable computational procedures but also enables practical statistical implementation and provides a clear mapping to relevant quantities in microbiome analysis.",stat.ml cs.lg math.pr math.st stat.th,,2025-02-03,,"['lancelot f. james', 'juho lee', 'abhinav pandey']",[],https://arxiv.org/abs/2502.01919
short paths in the planar graph product structure theorem,2502.01927,"the planar graph product structure theorem of dujmovi\'c et al. [j. acm '20] says that every planar graph $g$ is contained in $h\boxtimes p\boxtimes k_3$ for some planar graph $h$ with treewidth at most 3 and some path $p$. this result has been the key to solving several old open problems. several people have asked whether the planar graph product structure theorem can be proved with good upper bounds on the length of $p$. no $o(n)$ upper bound was previously known for $n$-vertex planar graphs. we answer this question in the affirmative, by proving that for any $\epsilon\in (0,1)$ every $n$-vertex planar graph is contained in $h\boxtimes p\boxtimes k_{o(1/\epsilon)}$, for some planar graph $h$ with treewidth 3 and for some path $p$ of length $o(\frac{1}{\epsilon}n^{(1+\epsilon)/2})$. this bound is almost tight since there is a lower bound of $\omega(n^{1/2})$ for certain $n$-vertex planar graphs. in fact, we prove a stronger result with $p$ of length $o(\frac{1}{\epsilon}\,\textrm{tw}(g)\,n^{\epsilon})$, which is tight up to the $o(\frac{1}{\epsilon}\,n^{\epsilon})$ factor for every $n$-vertex planar graph $g$. finally, taking $\epsilon=\frac{1}{\log n}$, we show that every $n$-vertex planar graph $g$ is contained in $h\boxtimes p\boxtimes k_{o(\log n)}$ for some planar graph $h$ with treewidth at most 3 and some path $p$ of length $o(\textrm{tw}(g)\,\log n)$. this result is particularly attractive since the treewidth of the product $h\boxtimes p\boxtimes k_{o(\log n)}$ is within a $o(\log^2n)$ factor of the treewidth of $g$.",math.co,,2025-02-03,,"['kevin hendrey', 'david r. wood']",[],https://arxiv.org/abs/2502.01927
rota-baxter operators of nonzero weight on the split cayley-dickson   algebra,2502.01928,"we describe rota-baxter operators on split octonions. it turns out that up to some transformations there exists exactly one such non-splitting operator over any field. we also obtain a description of all decompositions of split octonions over a quadratically closed field of characteristic different from 2 into a sum of two subalgebras, which describes the splitting rota-baxter operators. it completes the classification of rota-baxter operators on composition algebras of any weight.",math.ra,,2025-02-03,,['a. s. panasenko'],[],https://arxiv.org/abs/2502.01928
a non-d-continuum with weakly infinite-dimensional closed   set-aposyndetic whitney levels,2502.01935,"in this paper, we introduce the new class of continua; weakly infinite-dimensional closed set-aposyndetic continua. with this notion, we show that there exists a non-d-continuum such that each positive whitney level of the hyperspace of the continuum is a weakly infinite-dimensional closed set-aposyndetic continuum. this result strengthens those of van douwen and goodykoontz [2], illanes [7], and the main result of illanes et al. [9].",math.gn,,2025-02-03,,['eiichi matsuhashi'],[],https://arxiv.org/abs/2502.01935
a kolmogorov high order deep neural network for high frequency partial   differential equations in high dimensions,2502.01938,"this paper proposes a kolmogorov high order deep neural network (k-horderdnn) for solving high-dimensional partial differential equations (pdes), which improves the high order deep neural networks (horderdnns). horderdnns have been demonstrated to outperform conventional dnns for high frequency problems by introducing a nonlinear transformation layer consisting of $(p+1)^d$ basis functions. however, the number of basis functions grows exponentially with the dimension $d$, which results in the curse of dimensionality (cod). inspired by the kolmogorov superposition theorem (kst), which expresses a multivariate function as superpositions of univariate functions and addition, k-horderdnn utilizes a horderdnn to efficiently approximate univariate inner functions instead of directly approximating the multivariate function, reducing the number of introduced basis functions to $d(p+1)$. we theoretically demonstrate that cod is mitigated when target functions belong to a dense subset of continuous multivariate functions. extensive numerical experiments show that: for high-dimensional problems ($d$=10, 20, 50) where horderdnns($p>1$) are intractable, k-horderdnns($p>1$) exhibit remarkable performance. specifically, when $d=10$, k-horderdnn($p=7$) achieves an error of 4.40e-03, two orders of magnitude lower than that of horderdnn($p=1$) (see table 10); for high frequency problems, k-horderdnns($p>1$) can achieve higher accuracy with fewer parameters and faster convergence rates compared to horderdnns (see table 8).",math.na cs.na,,2025-02-03,,"['yaqin zhang', 'ke li', 'zhipeng chang', 'xuejiao liu', 'yunqing huang', 'xueshuang xiang']",[],https://arxiv.org/abs/2502.01938
"character codegrees, kernels, and fitting heights of solvable groups",2502.01950,"for an irreducible character $\chi$ of a finite group $g$, let $\mathrm{cod}(\chi):=|g: \ker(\chi)|/\chi(1)$ denote the codegree of $\chi$, and let $\mathrm{cod}(g)$ be the set of irreducible character codegrees of $g$. in this note, we prove that if $\ker(\chi)$ is not nilpotent,   then there exists an irreducible character $\xi$ of $g$ such that   $\ker(\xi)<\ker(\chi)$ and $\mathrm{cod}(\xi)> \mathrm{cod}(\chi)$.   this provides a character codegree analogue of a classical theorem of broline and garrison.   as a consequence, we obtain that for a nonidentity solvable group $g$,   its fitting height $\ell_{\mathbf{f}}(g)$ does not exceed $|\mathrm{cod}(g)|-1$.   additionally, we provide two other upper bounds for the fitting height of a solvable group $g$ as follows: $\ell_{\mathbf{f}}(g)\leq \frac{1}{2}(|\mathrm{cod}(g)|+2)$, and $\ell_{\mathbf{f}}(g)\leq 8\log_2(|\mathrm{cod}(g)|)+80$.",math.gr,,2025-02-03,,"['guohua qian', 'yu zeng']",[],https://arxiv.org/abs/2502.01950
local minima of the empirical risk in high dimension: general theorems   and convex examples,2502.01953,"we consider a general model for high-dimensional empirical risk minimization whereby the data $\mathbf{x}_i$ are $d$-dimensional isotropic gaussian vectors, the model is parametrized by $\mathbf{\theta}\in\mathbb{r}^{d\times k}$, and the loss depends on the data via the projection $\mathbf{\theta}^\mathsf{t}\mathbf{x}_i$. this setting covers as special cases classical statistics methods (e.g. multinomial regression and other generalized linear models), but also two-layer fully connected neural networks with $k$ hidden neurons. we use the kac-rice formula from gaussian process theory to derive a bound on the expected number of local minima of this empirical risk, under the proportional asymptotics in which $n,d\to\infty$, with $n\asymp d$. via markov's inequality, this bound allows to determine the positions of these minimizers (with exponential deviation bounds) and hence derive sharp asymptotics on the estimation and prediction error. in this paper, we apply our characterization to convex losses, where high-dimensional asymptotics were not (in general) rigorously established for $k\ge 2$. we show that our approach is tight and allows to prove previously conjectured results. in addition, we characterize the spectrum of the hessian at the minimizer. a companion paper applies our general result to non-convex examples.",stat.ml cs.lg math.st stat.th,,2025-02-03,,"['kiana asgari', 'andrea montanari', 'basil saeed']",[],https://arxiv.org/abs/2502.01953
on the chromatic number of the plane for map-type colorings,2502.01958,"we consider the hadwiger-nelson problem on the chromatic number of the plane under conditions of coloring a map containing a finite number of vertices in any bounded region. woodall (1973) and townsend (1981) showed that at least 6 colors would be required. in the present paper, it is shown that at least 7 colors are required to color a map in which the boundaries are not arcs of a unit circle and three boundaries connect at each vertex. as a corollary, we obtain that at least 7 colors are required for a proper coloring in which the regions are arbitrary polygons. the proof relies on techniques developed for a similar result concerning the chromatic number of the plane with a forbidden interval of distances.",math.co,,2025-02-03,,"['georgy sokolov', 'vsevolod voronov']",[],https://arxiv.org/abs/2502.01958
number of spanning trees in a wheel graph with two identified vertices   via hitting times,2502.01965,"in this paper, we provide an exact formula for the average hitting times in a wheel graph $w_{n+1}$ using a combinatorial approach. for this wheel graph, the average hitting times can be expressed using fibonacci numbers when the number of surrounding vertices is odd and lucas numbers when it is even. furthermore, combining the exact formula for the average hitting times with the general formula for the effective resistance of the graph allows determination of the number of spanning trees of the graph with two identified vertices.",math.co,,2025-02-03,,"['shunya tamura', 'yuuho tanaka']",[],https://arxiv.org/abs/2502.01965
cup products on hochschild cohomology of hopf-galois extensions.pdf,2502.01967,"in this paper, we give an explicit chain map, which induces the algebra isomorphism between the hochschild cohomology ${\bf hh}^{\bullet}(b)$ and the $h$-invariant subalgebra ${\bf h}^{\bullet}(a, b)^{h}$ under two mild hypotheses, where $h$ is a finite dimensional semisimple hopf algebra and $b$ is an $h$-galois extension of $a$. in particular, the smash product $b=a\#h$ always satisfies the mild hypotheses. the isomorphism between ${\bf hh}^{\bullet}(a\#h)$ and ${\bf h}^{\bullet}(a, a\#h)^{h}$ generalizes the classical result of group actions. as an application, hochschild cohomology and cup product of the smash product of the quantum $(-1)$-plane and kac--paljutkin hopf algebra are computed.",math.ra math.kt math.qa,,2025-02-03,,"['liyu liu', 'wei ren', 'shengqiang wang']",[],https://arxiv.org/abs/2502.01967
pseudo-cartan inclusions,2502.01975,"we define a new class of regular inclusions, the pseudo-cartan inclusions. we show this class coincides with the class of regular inclusions having a cartan envelope and also with the class of regular inclusions with the faithful unique pseudo-expectation property. we describe the twisted groupoid associated with the cartan envelope of a pseudo-cartan inclusion. these results significantly extend previous results obtained for the unital setting.   we explore properties of pseudo-cartan inclusions and the relationship between a pseudo-cartan inclusion and its cartan envelope. for example, if $d \subseteq c$ is a pseudo-cartan inclusion with cartan envelope $b \subseteq a$, then $c$ is simple if and only if $a$ is simple. we show how to construct pseudo-cartan inclusions from a given cartan inclusion, that the inductive limit of pseudo-cartan inclusions with suitable connecting maps is a pseudo-cartan inclusion, and the minimal tensor product of pseudo-cartan inclusions is a pseudo-cartan inclusion. further, we describe the cartan envelope of pseudo-cartan inclusions arising from these constructions. we give some applications and conclude with a few open questions.",math.oa,,2025-02-03,,['david r. pitts'],[],https://arxiv.org/abs/2502.01975
diagrammatics of information,2502.01983,we introduce a diagrammatic perspective for shannon entropy created by the first author and mikhail khovanov and connect it to information theory and mutual information. we also give two complete proofs that the $5$-term dilogarithm deforms to the $4$-term infinitesimal dilogarithm.,math-ph cs.it math.it math.mp,,2025-02-03,,"['mee seong im', 'clement kam', 'caden pici']",[],https://arxiv.org/abs/2502.01983
efficient covering using reed--solomon codes,2502.01984,"we propose an efficient algorithm to find a reed-solomon (rs) codeword at a distance within the covering radius of the code from any point in its ambient hamming space. to the best of the authors' knowledge, this is the first attempt of its kind to solve the covering problem for rs codes. the proposed algorithm leverages off-the-shelf decoding methods for rs codes, including the berlekamp-welch algorithm for unique decoding and the guruswami-sudan algorithm for list decoding. we also present theoretical and numerical results on the capabilities of the proposed algorithm and, in particular, the average covering radius resulting from it. our numerical results suggest that the overlapping hamming spheres of radius close to the guruswami-sudan decoding radius centered at the codewords cover most of the ambient hamming space.",cs.it eess.sp math.it,,2025-02-03,,"['samin riasat', 'hessam mahdavifar']",[],https://arxiv.org/abs/2502.01984
billiard trajectories inside cones,2502.01997,"recently it was proved that every billiard trajectory inside a $c^3$ convex cone has a finite number of reflections.   here, by a $c^3$ convex cone, we mean a cone whose section with some hyperplane is a strictly convex closed $c^3$ submanifold of the hyperplane with nondegenerate second fundamental form.   in this paper,   we prove the existence of $c^2$ convex cones admitting billiard trajectories with infinitely many reflections in finite time.   we also estimate the number of reflections of billiard trajectories in elliptic cones in $\mathbb{r}^3$   using two first integrals.",math.ds math.dg,,2025-02-03,,"['andrey e. mironov', 'siyao yin']",[],https://arxiv.org/abs/2502.01997
hadamard multipliers of the agler class,2502.01999,"we prove several results about functions which preserve the schur-agler class under hadamard or coefficient-wise product. first, functions which preserve the schur class automatically preserve the schur-agler class. second, ``moments'' of certain commuting operator tuples form coefficients of schur-agler class preservers. finally, any preserver of the full matrix schur-agler class must have coefficients given by moments of commuting operator tuples. we also point out that any counterexample to the multivariable von neumann inequality can be used to derive a non-trivial agler class preserver.",math.fa math.cv,,2025-02-03,,['greg knese'],[],https://arxiv.org/abs/2502.01999
